,Ticker,% Held by Insiders,% Held by Institutions,200-Day Moving Average,5 Year Average Dividend Yield,50-Day Moving Average,52 Week High,52 Week Low,52-Week Change,Avg Vol (10 day),Avg Vol (3 month),Beta (3Y Monthly),Book Value Per Share (mrq),Current Ratio (mrq),Diluted EPS (ttm),Dividend Date,EBITDA,Enterprise Value,Enterprise Value/EBITDA,Enterprise Value/Revenue,Ex-Dividend Date,Fiscal Year Ends,Float,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Forward P/E,Gross Profit (ttm),Last Split Date,Last Split Factor (new per old),Levered Free Cash Flow (ttm),Market Cap (intraday),Most Recent Quarter (mrq),Net Income Avi to Common (ttm),Operating Cash Flow (ttm),Operating Margin (ttm),PEG Ratio (5 yr expected),Payout Ratio,Price/Book (mrq),Price/Sales (ttm),Profit Margin,Quarterly Earnings Growth (yoy),Quarterly Revenue Growth (yoy),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),S&P500 52-Week Change,Shares Outstanding,Shares Short,"Shares Short (Aug 31, 2018)","Shares Short (Nov 15, 2019)",Shares Short (prior month ),"Shares Short (prior month Jul 31, 2018)","Shares Short (prior month Oct 15, 2019)",Short % of Float,"Short % of Float (Aug 31, 2018)","Short % of Float (Nov 15, 2019)",Short % of Shares Outstanding,"Short % of Shares Outstanding (Aug 31, 2018)","Short % of Shares Outstanding (Nov 15, 2019)",Short Ratio,"Short Ratio (Aug 31, 2018)","Short Ratio (Nov 15, 2019)",Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,Trailing P/E,Symbol,Name,Sector
294,TXT,0.0026000000000000003,0.8479000000000001,48.39,0.17,47.05,58.0,42.3,-0.18489999999999998,1440000.0,1470000.0,1.73,23.89,2.15,3.66,1.5778368e+18,1640000000.0,14080000000.0,8.57,1.05,1.5761088e+18,1.5460416e+18,227270000.0,0.08,0.0017000000000000001,11.99,2350000000.0,1.1881728e+18,1/2,39880000.0,10510000000.0,1.5696288e+18,862000000.0,634000000.0,0.0919,1.36,0.021800000000000003,1.93,0.79,0.0646,-0.609,0.018000000000000002,0.0516,0.1568,13350000000.0,56.98,0.12560000000000002,228260000.0,,,6000000.0,,,5920000.0,,,0.0335,,,0.0263,,,3.66,931000000.0,4.08,4460000000.0,81.75,0.08,0.0017000000000000001,12.57,TXT,Textron Inc.,Industrials
295,TDG,0.8972,0.2338,509.53,,542.02,581.07,311.46,0.5229,365360.0,281710.0,1.01,-54.15,3.16,13.84,1.5665184e+18,2320000000.0,46020000000.0,19.81,8.81,1.5658272e+18,1.5698016e+18,53060000.0,,,22.79,2900000000.0,,,-233930000.0,29800000000.0,1.5698016e+18,728320000.0,1020000000.0,0.4018,2.17,0.0,,5.71,0.1704,0.516,0.469,0.0922,,5220000000.0,92.83,0.12560000000000002,53550000.0,,,2750000.0,,,2500000.0,,,0.0556,,,0.051500000000000004,,,11.93,1470000000.0,27.41,17110000000.0,,,,40.21,TDG,TransDigm Group,Industrials
296,UNP,0.0033000000000000004,0.8134,168.69,2.15,172.36,180.54,128.08,0.12,2130000.0,3120000.0,1.06,25.9,0.89,8.49,1.577664e+18,10860000000.0,148520000000.0,13.68,6.67,1.5748128e+18,1.5462144e+18,692010000.0,3.88,0.022000000000000002,17.98,11760000000.0,1.402272e+18,1/2,3450000000.0,120100000000.0,1.5698016e+18,6070000000.0,8580000000.0,0.3885,2.01,0.41630000000000006,6.68,5.4,0.27280000000000004,-0.024,-0.07,0.0891,0.314,22250000000.0,31.22,0.12560000000000002,694200000.0,,,6180000.0,,,5600000.0,,,0.0087,,,0.0089,,,2.01,1310000000.0,1.89,27650000000.0,153.5,3.53,0.0201,20.39,UNP,Union Pacific,Industrials
297,UAL,0.0034999999999999996,1.0242,87.87,,91.61,97.85,77.02,-0.0379,1590000.0,2290000.0,1.17,44.56,0.54,10.72,1.2010464e+18,6780000000.0,38500000000.0,5.68,0.9,1.199664e+18,1.5462144e+18,216000000.0,,,7.18,13380000000.0,8.326368e+17,1/4,1090000000.0,23190000000.0,1.5698016e+18,2840000000.0,6870000000.0,0.10710000000000001,0.53,0.0,2.06,0.54,0.06620000000000001,0.22899999999999998,0.034,0.0591,0.2731,42860000000.0,162.66,0.12560000000000002,253040000.0,,,15140000.0,,,13890000.0,,,0.0804,,,0.059800000000000006,,,6.84,5130000000.0,20.26,20140000000.0,178.21,,,8.55,UAL,United Continental Holdings,Industrials
298,UPS,0.0001,0.6988,112.23,3.0,119.51,125.31,89.89,0.038700000000000005,2230000.0,2800000.0,1.22,6.48,1.11,5.75,1.5754176e+18,7910000000.0,124660000000.0,15.77,1.7,1.573776e+18,1.5462144e+18,700360000.0,3.84,0.032100000000000004,14.61,13130000000.0,,,766500000.0,101410000000.0,1.5698016e+18,5000000000.0,8980000000.0,0.0767,2.11,0.6591,18.25,1.38,0.0681,0.16,0.05,0.0704,1.1492,73370000000.0,84.8,0.12560000000000002,700760000.0,,,11920000.0,,,10760000.0,,,0.0171,,,0.0139,,,4.17,4540000000.0,5.29,26480000000.0,475.06,3.79,0.0317,20.56,UPS,United Parcel Service,Industrials
299,URI,0.0047,0.8983,126.67,,143.04,157.85,94.28,0.2833,805900.0,1470000.0,2.67,48.18,0.71,14.46,,2650000000.0,23800000000.0,8.99,2.59,,1.5462144e+18,74820000.0,,,7.58,3430000000.0,,,1670000000.0,11440000000.0,1.5698016e+18,1150000000.0,3310000000.0,0.24370000000000003,3.69,0.0,3.16,1.24,0.1245,0.174,0.17600000000000002,0.0784,0.3282,9200000000.0,116.87,0.12560000000000002,75160000.0,,,5860000.0,,,5320000.0,,,0.0836,,,0.0779,,,3.4,60000000.0,0.8,12360000000.0,338.63,,,10.52,URI,"United Rentals, Inc.",Industrials
300,UTX,0.0009,0.8186,134.57,2.31,144.84,149.81,100.48,0.2002,2180000.0,2700000.0,1.22,47.33,1.06,5.93,1.575936e+18,14340000000.0,169220000000.0,11.8,2.24,1.5736896e+18,1.5462144e+18,760720000.0,2.94,0.0198,16.59,16660000000.0,1.1186208e+18,1/2,6330000000.0,125170000000.0,1.5698016e+18,5080000000.0,8109999999.999999,0.1435,2.06,0.5009,3.06,1.66,0.0672,-0.073,0.18100000000000002,0.0534,0.1418,75540000000.0,89.07,0.12560000000000002,863270000.0,,,7070000.0,,,6620000.0,,,0.0092,,,0.008199999999999999,,,2.34,7340000000.0,8.59,47250000000.0,110.08,2.94,0.0198,24.46,UTX,United Technologies,Industrials
301,VRSK,0.0581,0.9457,150.43,,146.15,164.97,102.74,0.18280000000000002,893120.0,858940.0,0.68,12.61,0.85,2.79,1.5777504e+18,1070000000.0000001,26800000000.0,25.08,10.53,1.5761088e+18,1.5462144e+18,162090000.0,1.0,0.0067,30.19,1510000000.0,,,735520000.0,23940000000.0,1.5698016e+18,463900000.0,953300000.0,0.33,3.82,0.2688,11.59,9.41,0.18230000000000002,-0.802,0.09,0.08650000000000001,0.2207,2540000000.0,15.53,0.12560000000000002,163870000.0,,,1850000.0,,,1850000.0,,,0.012700000000000001,,,0.0113,,,1.81,315200000.0,1.92,2940000000.0,142.71,0.75,0.0051,52.35,VRSK,Verisk Analytics,Industrials
302,WM,0.0034000000000000002,0.8145,114.66,2.32,112.53,121.77,83.49,0.21300000000000002,1950000.0,1890000.0,0.6,16.0,1.86,4.09,1.5768e+18,4330000000.0,62220000000.0,14.35,4.03,1.575504e+18,1.5462144e+18,422930000.0,2.05,0.0182,24.11,5670000000.0,,,1150000000.0,47370000000.0,1.5698016e+18,1750000000.0,3760000000.0,0.1802,3.15,0.48960000000000004,6.98,3.07,0.1135,-0.008,0.038,0.0701,0.26940000000000003,15450000000.0,36.37,0.12560000000000002,424240000.0,,,5040000.0,,,4470000.0,,,0.011899999999999999,,,0.011899999999999999,,,2.59,2920000000.0,6.87,13840000000.0,203.86,2.0,0.0177,27.28,WM,Waste Management Inc.,Industrials
303,XYL,0.006600000000000001,0.9189,78.41,1.26,78.8,85.67,60.65,0.0721,1190000.0,876400.0,1.18,16.02,1.55,2.8,1.575504e+18,934000000.0,16090000000.0,17.23,3.06,1.5723936e+18,1.5462144e+18,179300000.0,0.96,0.0124,22.85,2029999999.9999998,,,382250000.0,13790000000.0,1.5698016e+18,508000000.0,649000000.0,0.13240000000000002,2.18,0.3321,4.78,2.62,0.0965,-0.5,0.006999999999999999,0.0587,0.1839,5260000000.0,29.26,0.12560000000000002,180080000.0,,,5170000.0,,,4900000.0,,,0.032400000000000005,,,0.028700000000000003,,,5.17,453000000.0,2.52,2580000000.0,89.12,0.93,0.012,27.34,XYL,Xylem Inc.,Industrials
304,ETN,0.0025,0.8038,82.26,3.34,88.43,93.38,64.46,0.1857,2130000.0,2190000.0,1.41,38.34,1.72,5.62,1.573776e+18,3870000000.0,46020000000.0,11.88,2.13,1.57248e+18,1.5462144e+18,412110000.0,2.84,0.030699999999999998,15.48,7100000000.0,1.2989376e+18,1/2,2049999999.9999998,38020000000.0,1.5698016e+18,2390000000.0,3330000000.0,0.138,2.36,0.4964,2.4,1.76,0.1106,0.445,-0.018000000000000002,0.0587,0.1463,21610000000.0,51.09,0.12560000000000002,420000000.0,,,8850000.0,,,11490000.0,,,0.0209,,,0.021400000000000002,,,3.94,830000000.0,2.01,8550000000.000001,53.81,2.79,0.0302,16.35,ETN,Eaton Corporation,Industrials
305,ABT,0.0072,0.7648999999999999,83.11,1.99,83.21,88.76,65.44,0.15050000000000002,4740000.0,4570000.0,1.11,17.99,1.54,1.84,1.573776e+18,7750000000.0,166980000000.0,21.55,5.33,1.570752e+18,1.5462144e+18,1760000000.0,1.28,0.015,23.48,17920000000.0,1.3570848e+18,4798/10000,3580000000.0,149450000000.0,1.5698016e+18,3270000000.0,5490000000.0,0.15080000000000002,2.35,0.6739,4.7,4.77,0.105,0.705,0.055,0.0422,0.10470000000000002,31360000000.0,17.75,0.12560000000000002,1770000000.0,,,17500000.0,,,17690000.0,,,0.0102,,,0.0099,,,3.45,4340000000.0,2.45,20000000000.0,62.47,1.28,0.015,45.93,ABT,Abbott Laboratories,Health Care
306,ABBV,0.0009,0.7189,74.22,3.69,82.26,94.98,62.66,-0.0633,6300000.0,7810000.0,0.95,-5.56,1.15,2.18,1.5816384e+18,15460000000.0,157930000000.0,10.22,4.8,1.57896e+18,1.5462144e+18,1480000000.0,4.72,0.0538,8.93,25040000000.0,,,10290000000.0,128699999999.99998,1.5698016e+18,3230000000.0,13440000000.0,0.4111,2.81,1.837,,3.92,0.099,-0.314,0.03,0.1345,,32869999999.999996,22.15,0.12560000000000002,1480000000.0,,,70930000.0,,,63490000.0,,,0.054400000000000004,,,0.048,,,8.84,10650000000.0,7.2,38840000000.0,,4.28,0.0488,39.98,ABBV,AbbVie Inc.,Health Care
307,ALXN,0.0031,0.9677,112.7,,107.13,141.86,92.56,-0.0919,1200000.0,1910000.0,1.66,46.85,3.98,6.52,,2380000000.0,25860000000.0,10.85,5.46,,1.5462144e+18,220670000.0,,,10.04,3760000000.0,1.3061088e+18,1/2,1420000000.0,24990000000.0,1.5698016e+18,1470000000.0,1650000000.0,0.42729999999999996,0.68,0.0,2.41,5.28,0.3105,0.413,0.23,0.0883,0.15050000000000002,4740000000.0,21.17,0.12560000000000002,224230000.0,,,3640000.0,,,2970000.0,,,0.0193,,,0.016399999999999998,,,2.11,2220000000.0,10.02,2870000000.0,27.67,,,17.31,ALXN,Alexion Pharmaceuticals,Health Care
308,ALGN,0.0893,0.8443,237.63,,250.52,334.64,169.84,0.17670000000000002,530220.0,1060000.0,2.07,16.57,1.73,5.21,,563540000.0,21130000000.0,37.5,9.22,,1.5462144e+18,72240000.0,,,42.53,1450000000.0,,,441260000.0,21620000000.0,1.5698016e+18,418910000.0,770390000.0,0.21120000000000003,2.74,0.0,16.56,9.44,0.1829,0.016,0.20199999999999999,0.1413,0.33530000000000004,2290000000.0,28.73,0.12560000000000002,78810000.0,,,3910000.0,,,3840000.0,,,0.0535,,,0.0496,,,3.89,782370000.0,9.93,57070000.0,4.37,,,52.67,ALGN,Align Technology,Health Care
309,AGN,0.003,0.8891,160.42,,178.76,186.08,114.27,0.1698,1500000.0,2430000.0,1.66,178.22,1.0,-27.98,1.5761952e+18,7110000000.0,79260000000.0,11.15,5.01,1.5735168e+18,1.5462144e+18,327800000.0,2.96,0.016,10.87,13520000000.0,8.781696e+17,1/2,6470000000.0,60510000000.0,1.5698016e+18,-9250000000.0,7070000000.0,0.0637,3.22,,1.03,3.83,-0.585,,0.036000000000000004,0.0063,-0.1433,15820000000.0,47.82,0.12560000000000002,328100000.0,,,10680000.0,,,11450000.0,,,0.0326,,,0.0325,,,4.48,4560000000.0,13.88,23080000000.0,39.46,2.94,0.0159,,AGN,"Allergan, Plc",Health Care
310,ABC,0.2713,0.6799,85.08,1.58,86.76,94.75,69.36,-0.0125,991000.0,1170000.0,0.98,13.92,0.95,4.04,1.5752448e+18,2360000000.0,19340000000.0,8.2,0.11,1.573776e+18,1.5698016e+18,148550000.0,1.6,0.0182,10.87,4990000000.0,1.2451104e+18,1/2,1660000000.0,18090000000.0,1.5698016e+18,855360000.0,2340000000.0,0.010400000000000001,1.62,0.396,6.31,0.1,0.0048,-0.43200000000000005,0.054000000000000006,0.0304,0.2827,179590000000.0,854.52,0.12560000000000002,205920000.0,,,7550000.0,,,8620000.0,,,0.0488,,,0.0367,,,5.68,3370000000.0,16.39,4490000000.0,150.12,1.6,0.0182,21.74,ABC,AmerisourceBergen Corp,Health Care
311,AMGN,0.0021,0.8192,194.49,2.42,215.99,235.8,166.3,0.1567,2089999.9999999998,2380000.0,1.1,18.33,2.89,13.0,1.5755904e+18,11960000000.0,148890000000.0,12.45,6.36,1.5736896e+18,1.5462144e+18,592890000.0,5.8,0.024700000000000003,14.72,19650000000.0,9.432288e+17,1/2,6440000000.0,138730000000.0,1.5698016e+18,8070000000.0,9830000000.0,0.42600000000000005,2.28,0.4355,12.74,5.93,0.3448,0.059000000000000004,-0.027999999999999997,0.09820000000000001,0.6383,23400000000.0,37.98,0.12560000000000002,594180000.0,,,9020000.0,,,9180000.0,,,0.0147,,,0.0152,,,3.87,20850000000.0,35.1,30280000000.0,277.08,5.67,0.0242,17.96,AMGN,Amgen Inc,Health Care
312,BDX,0.0026000000000000003,0.8752,248.88,1.43,250.83,264.74,208.62,0.0235,1150000.0,1140000.0,1.1,77.95,1.18,3.94,1.5777504e+18,5170000000.0,88740000000.0,17.15,5.13,1.5758496e+18,1.5698016e+18,269680000.0,3.16,0.0122,18.5,8289999999.999999,9.036576e+17,1/2,2870000000.0,70060000000.0,1.5698016e+18,1080000000.0,3330000000.0,0.16890000000000002,2.17,0.7817000000000001,3.32,4.05,0.0713,,0.040999999999999995,0.0345,0.058600000000000006,17290000000.0,64.05,0.12560000000000002,270460000.0,,,3650000.0,,,4120000.0,,,0.015600000000000001,,,0.013500000000000002,,,2.79,566000000.0,2.09,19390000000.0,91.98,3.08,0.011899999999999999,65.74,BDX,Becton Dickinson,Health Care
313,BIIB,0.0047,0.9342,243.19,,279.51,344.0,215.78,-0.0975,2049999.9999999998,2150000.0,1.04,76.94,1.91,27.96,,7770000000.0,56090000000.0,7.22,3.94,,1.5462144e+18,180000000.0,,,8.88,11640000000.0,9.79776e+17,1/3,4480000000.0,52760000000.0,1.5698016e+18,5400000000.0,7010000000.0,0.5103,1.77,0.0,3.8,3.71,0.3791,0.07,0.047,0.1714,0.3887,14230000000.0,73.87,0.12560000000000002,180440000.0,,,3340000.0,,,3300000.0,,,0.0173,,,0.018500000000000003,,,1.16,4440000000.0,24.59,6430000000.0,45.99,,,10.46,BIIB,Biogen Inc.,Health Care
314,BSX,0.0025,0.934,41.26,,40.95,43.84,31.56,0.1231,4730000.0,7060000.0,0.77,6.96,1.14,0.77,,2740000000.0,71210000000.0,25.95,6.85,,1.5462144e+18,1390000000.0,,,23.87,6990000000.0,1.0680768e+18,1/2,476380000.0,59540000000.0,1.5698016e+18,1090000000.0,1160000000.0,0.1714,2.46,0.0,6.14,5.73,0.10490000000000001,-0.708,0.131,0.0472,0.12119999999999999,10390000000.0,7.48,0.12560000000000002,1390000000.0,,,14130000.0,,,12930000.0,,,0.0115,,,0.0101,,,1.87,277000000.0,0.2,11200000000.0,115.48,,,55.48,BSX,Boston Scientific,Health Care
315,BMY,0.0011,0.7505,49.39,2.69,56.0,59.18,42.48,0.0687,20750000.0,15340000.0,0.69,10.83,3.83,3.46,1.5725664e+18,7770000000.0,86110000000.0,11.08,3.56,1.5700608e+18,1.5462144e+18,1630000000.0,1.64,0.0288,9.14,16070000000.0,9.971424e+17,951777/1000000,6080000000.0,134580000000.00002,1.5698016e+18,5660000000.0,8460000000.000001,0.2968,0.94,0.474,5.3,5.57,0.2339,-0.28800000000000003,0.055999999999999994,0.0984,0.3605,24170000000.0,14.8,0.12560000000000002,1630000000.0,,,151230000.0,,,149620000.0,,,0.0926,,,0.0928,,,11.75,32540000000.0,19.97,25770000000.0,145.16,1.64,0.0288,16.59,BMY,Bristol-Myers Squibb,Health Care
316,CAH,0.0032,0.9236,47.15,2.69,52.44,56.88,41.03,-0.020800000000000003,2510000.0,2780000.0,1.33,3.07,1.05,-13.97,1.5790464e+18,2860000000.0,23290000000.0,8.14,0.16,1.5777504e+18,1.5618528e+18,292020000.0,1.92,0.035,10.37,6830000000.0,9.87984e+17,2/3,1380000000.0,15980000000.0,1.5698016e+18,-4150000000.0000005,1700000000.0,0.012700000000000001,3.4,,17.79,0.11,-0.0281,,0.06,0.029500000000000002,-1.2177,147660000000.0,495.93,0.12560000000000002,292490000.0,,,16390000.0,,,20060000.0,,,0.0638,,,0.056100000000000004,,,5.17,1210000000.0,4.14,8410000000.0,930.9,1.91,0.0348,,CAH,Cardinal Health Inc.,Health Care
317,CELG,,,98.0,,106.67,110.7,58.59,,,7630000.0,,,,,,,,,,,,,,,,14060000000.0,,,,77040000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.31,CELG,Celgene Corp.,Health Care
318,CNC,0.024,0.923,50.82,,53.06,74.49,41.62,-0.17629999999999998,3200000.0,5020000.0,0.87,29.75,1.01,3.23,,3210000000.0,25960000000.0,8.09,0.38,,1.5462144e+18,408340000.0,,,12.43,10630000000.0,1.5494976e+18,1/2,736880000.0,24900000000.0,1.5698016e+18,1350000000.0,1500000000.0,0.0379,0.91,0.0,2.02,0.36,0.0198,4.0,0.18600000000000003,0.0495,0.1162,68370000000.00001,165.63,0.12560000000000002,413800000.0,,,47060000.0,,,40810000.0,,,0.12840000000000001,,,0.1137,,,8.02,7020000000.0,16.96,7830000000.0,62.95,,,18.64,CNC,Centene Corporation,Health Care
319,CERN,0.0442,0.8277,69.89,,68.03,76.47,48.78,0.23199999999999998,1870000.0,1960000.0,0.92,14.05,2.21,1.56,1.5705792e+18,1110000000.0,23030000000.0,20.75,4.1,1.5692832e+18,1.5460416e+18,303070000.0,0.72,0.01,22.59,4430000000.0,1.3726368e+18,1/2,399610000.0,22280000000.0,1.5696288e+18,506440000.0,1280000000.0,0.11660000000000001,1.99,0.23079999999999998,5.05,3.97,0.0902,-0.516,0.067,0.059699999999999996,0.1069,5620000000.0,17.43,0.12560000000000002,314100000.0,,,12360000.0,,,11670000.0,,,0.0424,,,0.0394,,,5.83,632700000.0,2.01,1170000000.0,26.57,0.36,0.005,45.49,CERN,Cerner,Health Care
320,CI,0.0167,0.9023000000000001,165.18,0.03,183.03,226.61,141.95,-0.11080000000000001,1790000.0,2110000.0,0.72,119.64,0.61,12.15,1.5548544e+18,10500000000.0,108180000000.0,10.31,0.83,1.5520032e+18,1.5462144e+18,372230000.0,0.04,0.0002,10.61,16250000000.0,1.1810016e+18,1/3,13320000000.0,73540000000.0,1.5698016e+18,4269999999.9999995,6820000000.0,0.060599999999999994,0.88,0.0036,1.65,0.57,0.0329,0.75,2.37,0.041299999999999996,0.142,129660000000.0,372.71,0.12560000000000002,373420000.0,,,5770000.0,,,5500000.0,,,0.0152,,,0.015500000000000002,,,2.74,5930000000.0,15.87,39410000000.0,88.1,0.04,0.0002,16.21,CI,CIGNA Corp.,Health Care
321,DHR,0.11410000000000001,0.7987000000000001,139.4,0.58,138.77,147.33,94.59,0.3437,5740000.0,2950000.0,0.82,43.03,3.43,3.37,1.5719616e+18,4860000000.0,111560000000.0,22.97,5.46,1.569456e+18,1.5462144e+18,637630000.0,0.68,0.0047,26.06,11120000000.0,1.4676768e+18,1000/1319,3070000000.0,104650000000.0,1.5695424e+18,2430000000.0,4080000000.0,0.1732,2.83,0.19820000000000002,3.39,5.12,0.1213,0.006,0.038,0.0405,0.0817,20440000000.0,28.72,0.12560000000000002,718280000.0,,,4710000.0,,,4330000.0,,,0.0074,,,0.006600000000000001,,,1.73,14250000000.0,19.84,18670000000.0,56.24,0.67,0.0046,43.22,DHR,Danaher Corp.,Health Care
322,DVA,0.0211,0.8965000000000001,57.63,,64.87,73.5,43.4,0.0812,1160000.0,1870000.0,1.6,17.32,1.81,2.56,,2280000000.0,20640000000.0,9.07,1.82,,1.5462144e+18,87520000.0,,,12.96,3220000000.0,1.3786848e+18,1/2,5060000000.0,9320000000.0,1.5698016e+18,622690000.0,2230000000.0,0.1472,0.61,0.0,4.15,0.82,0.0368,,0.02,0.0565,0.18489999999999998,11310000000.0,69.67,0.12560000000000002,129600000.0,,,7650000.0,,,9870000.0,,,0.0604,,,0.0591,,,4.69,1350000000.0,10.44,11190000000.0,293.87,,,28.11,DVA,DaVita Inc.,Health Care
323,EW,0.0394,0.0,210.9,,236.13,247.64,139.64,0.4987,813640.0,1080000.0,0.82,18.3,3.53,3.64,,1270000000.0,50400000000.0,39.64,12.14,,1.5462144e+18,207070000.0,,,39.49,2780000000.0,1.4500512e+18,1/2,647920000.0,50650000000.0,1.5698016e+18,773700000.0,1070000000.0000001,0.2857,3.5,0.0,13.27,12.2,0.1864,0.21600000000000003,0.207,0.1243,0.21559999999999999,4150000000.0000005,19.94,0.12560000000000002,208570000.0,,,2080000.0,,,2760000.0,,,0.011200000000000002,,,0.01,,,1.8,1360000000.0,6.51,670700000.0,17.58,,,66.68,EW,Edwards Lifesciences,Health Care
324,GILD,0.006999999999999999,0.8264,65.29,,65.04,72.9,60.32,-0.051100000000000007,5330000.0,5990000.0,1.1,16.27,2.96,2.1,1.577664e+18,6570000000.0,87350000000.0,13.3,3.91,1.5761088e+18,1.5462144e+18,1260000000.0,2.52,0.0375,9.51,17270000000.0,1.3593312e+18,1/2,3340000000.0,83650000000.0,1.5698016e+18,2690000000.0,8910000000.0,0.2306,4.35,1.1604,4.06,3.74,0.1204,,0.001,0.052199999999999996,0.12240000000000001,22360000000.0,17.55,0.12560000000000002,1270000000.0,,,15580000.0,,,13920000.0,,,0.0122,,,0.0123,,,2.52,23150000000.0,18.3,25300000000.0,122.01,2.46,0.0366,31.52,GILD,Gilead Sciences,Health Care
325,HCA,0.2121,0.7269,128.86,,132.55,147.42,110.31,-0.052199999999999996,1150000.0,1460000.0,0.9,-10.48,1.51,10.0,1.5774048e+18,9600000000.0,84530000000.0,8.81,1.69,1.5749856e+18,1.5462144e+18,264810000.0,1.6,0.0115,11.94,17530000000.0,,,1970000000.0,46970000000.0,1.5698016e+18,3500000000.0,7270000000.0,0.1421,1.34,0.1552,,0.94,0.0698,-0.19399999999999998,0.109,0.1085,,50090000000.0,146.27,0.12560000000000002,339180000.0,,,3550000.0,,,3110000.0,,,0.013200000000000002,,,0.0105,,,2.56,655000000.0,1.93,36040000000.0,,1.55,0.011200000000000002,13.85,HCA,HCA Holdings,Health Care
326,HSIC,0.0116,1.0588,65.75,,65.95,72.81,56.58,-0.0282,798820.0,1030000.0,0.78,19.35,1.63,3.31,,1170000000.0,12290000000.0,10.53,0.9,,1.5460416e+18,144680000.0,,,18.62,3600000000.0,1.549584e+18,1000/1275,1310000000.0,10140000000.0,1.5696288e+18,593020000.0,655480000.0,0.06849999999999999,7.95,0.0,3.57,0.75,0.0367,0.157,0.065,0.0751,0.1679,13570000000.0,90.87,0.12560000000000002,146740000.0,,,17270000.0,,,19010000.0,,,0.1307,,,0.1177,,,15.65,75260000.0,0.51,1340000000.0,35.78,,,20.86,HSIC,Henry Schein,Health Care
327,HOLX,0.0029,0.9971,48.38,,48.43,52.19,37.48,0.1432,2250000.0,2230000.0,0.76,7.9,1.68,-0.76,,1040000000.0,16270000000.0,15.57,4.83,,1.5696288e+18,265750000.0,,,18.08,2080000000.0,1.2071808e+18,1/2,541940000.0,13820000000.0,1.5696288e+18,-203600000.0,649500000.0,0.1727,2.44,0.0,6.52,4.1,-0.0605,,0.065,0.053200000000000004,-0.08960000000000001,3370000000.0,12.5,0.12560000000000002,268140000.0,,,3510000.0,,,3930000.0,,,0.0143,,,0.0131,,,1.37,601900000.0,2.24,3110000000.0,146.98,,,,HOLX,Hologic,Health Care
328,HUM,0.002,0.9641,280.02,0.63,308.76,345.71,225.65,0.0232,781760.0,1010000.0,0.84,87.6,1.83,18.78,1.5804288e+18,3620000000.0,36010000000.0,9.95,0.57,1.577664e+18,1.5462144e+18,132020000.00000001,2.2,0.0064,18.15,11030000000.0,6.810048e+17,2/3,1400000000.0,44790000000.0,1.5698016e+18,2550000000.0,4440000000.0,0.0536,1.46,0.085,3.86,0.71,0.0406,0.07,0.14300000000000002,0.0743,0.2298,62760000000.0,464.61,0.12560000000000002,132430000.0,,,2009999.9999999998,,,1920000.0,,,0.0149,,,0.0152,,,1.92,15960000000.0,120.5,6780000000.0,58.45,2.15,0.0063,18.01,HUM,Humana Inc.,Health Care
329,IDXX,0.016,0.9089,270.95,,266.14,294.57,176.11,0.21910000000000002,645500.0,442150.0,0.78,2.36,1.12,4.82,,638590000.0,22480000000.0,35.21,9.56,,1.5462144e+18,84540000.0,,,46.45,1240000000.0,1.4344128e+18,1/2,286140000.0,21560000000.0,1.5698016e+18,422860000.0,439390000.0,0.23500000000000001,2.84,0.0,106.62,9.17,0.17989999999999998,0.167,0.11,0.2096,4.2007,2350000000.0,27.26,0.12560000000000002,85780000.0,,,1070000.0,,,1140000.0,,,0.0141,,,0.0124,,,2.26,104000000.0,1.21,1010000000.0,496.88,,,52.15,IDXX,IDEXX Laboratories,Health Care
330,ILMN,0.0039000000000000003,0.919,309.66,,306.33,380.76,263.3,-0.0842,714620.0,995470.0,1.02,30.2,6.82,6.53,,1110000000.0,45860000000.0,41.42,13.26,,1.546128e+18,146410000.0,,,45.02,2330000000.0,1.222128e+18,1/2,511120000.0,46990000000.0,1.5697152e+18,973000000.0,908000000.0,0.2643,2.57,0.0,10.59,13.59,0.28140000000000004,0.17600000000000002,0.063,0.0825,0.2298,3460000000.0,23.52,0.12560000000000002,147000000.0,,,3420000.0,,,3490000.0,,,0.0262,,,0.0233,,,3.42,3170000000.0,21.54,1870000000.0,42.15,,,48.92,ILMN,Illumina Inc,Health Care
331,INCY,0.0055000000000000005,0.9401999999999999,81.28,,84.19,95.36,57.0,0.37820000000000004,1420000.0,1100000.0,0.98,11.25,5.02,1.87,,466960000.0,18370000000.0,39.34,8.72,,1.5462144e+18,181870000.0,,,30.77,589800000.0,9.677664e+17,1/2,431210000.0,20350000000.0,1.5698016e+18,404960000.0,662880000.0,0.1957,0.7,0.0,8.4,9.65,0.19210000000000002,3.3960000000000004,0.227,0.08990000000000001,0.1917,2109999999.9999998,9.84,0.12560000000000002,215400000.0,,,4190000.0000000005,,,5110000.0,,,0.0234,,,0.0195,,,4.29,1990000000.0,9.22,74270000.0,3.07,,,50.49,INCY,Incyte,Health Care
